id,name,state
hr_job_romania_134202,"134202 - Biochimist Sef Sectie, Laborator",open
hr_job_romania_134203,"134203 - Biolog Sef Sectie, Laborator",open
hr_job_romania_134204,"134204 - Chimist Sef Sectie, Laborator",open
hr_job_romania_134205,"134205 - Farmacist Sef Sectie, Laborator",open
hr_job_romania_134206,134206 - Farmacist Diriginte,open
hr_job_romania_134207,134207 - Laborant Medical Sef,open
hr_job_romania_134208,"134208 - Medic-Sef (Policlinica, Statie De Salvare, Centru De Recoltare Sange)",open
hr_job_romania_134209,"134209 - Medic Sef Sectie, Laborator",open
hr_job_romania_134210,134210 - Moasa-Sefa,open
hr_job_romania_134211,134211 - Oficiant Medical Sef,open
hr_job_romania_134212,"134212 - Psiholog Sef Sectie, Laborator",open
hr_job_romania_134213,134213 - Sora Medicala Sefa,open
hr_job_romania_134214,134214 - Tehnician Sanitar Sef,open
hr_job_romania_134401,134401 - Sef Serviciu De Reintegrare Sociala Si Supraveghere,open
hr_job_romania_134402,134402 - Conducator De Intreprindere Mica - Patron (Girant) In Sanatate,open
hr_job_romania_134501,134501 - Conducator Tabara Scolara,open
hr_job_romania_134502,134502 - Director Unitate De Invatamant,open
hr_job_romania_134503,"134503 - Secretar Stiintific Invatamant, Cercetare",open
hr_job_romania_134504,134504 - Sef Lectorat,open
hr_job_romania_134505,134505 - Sef Catedra,open
hr_job_romania_134506,134506 - Conducator De Intreprindere Mica - Patron (Girant) In Invatamant,open
hr_job_romania_134507,134507 - Director Palate Si Cluburi Ale Elevilor,open
hr_job_romania_134601,134601 - Sef Serviciu/Sef Birou Asigurari,open
hr_job_romania_134602,134602 - Sef Serviciu/Sef Birou Daune,open
hr_job_romania_134901,134901 - Sef Expozitii Si Targuri,open
hr_job_romania_134902,134902 - Sef Vama,open
hr_job_romania_134903,"134903 - Inginer-Sef Intreprinderi De Reparatii Obiecte De Uz Casnic, Curatatorii Si Alte Servicii Pentru Populatie",open
hr_job_romania_134904,"134904 - Sef Atelier Reparatii Obiecte De Uz Casnic, Curatatorii Si Alte Servicii Pentru Populatie",open
hr_job_romania_134905,134905 - Sef Centru Reparatii,open
hr_job_romania_134906,"134906 - Sef Centru Dezinfectie, Deratizare Si Dezinsectie",open
hr_job_romania_134907,134907 - Coordonator Presa,open
hr_job_romania_134908,134908 - Librar-Sef,open
hr_job_romania_134909,134909 - Conducator Intreprindere Mica - Patron (Girant) In Prestari Servicii,open
hr_job_romania_134910,"134910 - Redactor-Sef Presa, Editura",open
hr_job_romania_134911,"134911 - Secretar General Agentie Presa, Editura",open
hr_job_romania_134912,134912 - Secretar General Redactie,open
hr_job_romania_134913,"134913 - Sef Birou Exploatare, Coordonare Presa",open
hr_job_romania_134914,134914 - Sef Birou Redactie,open
hr_job_romania_134915,134915 - Sef Birou Relatii Unitati Presa,open
hr_job_romania_134916,134916 - Sef Oficiu Juridic,open
hr_job_romania_134917,"134917 - Sef Oficiu, Serviciu, Sectie, Redactie",open
hr_job_romania_141101,141101 - Conducator Intreprindere Mica - Patron (Girant) In Activitatea Hoteliera Si Restaurante,open
hr_job_romania_141102,141102 - Sef Complex Hotelier,open
hr_job_romania_141103,141103 - Sef Unitate Balneoclimaterica,open
hr_job_romania_141104,141104 - Administrator Hotel,open
hr_job_romania_141105,141105 - Director De Hotel,open
hr_job_romania_141106,141106 - Director De Motel,open
hr_job_romania_141107,141107 - Director De Hotel Pentru Tineret,open
hr_job_romania_141108,141108 - Director De Camping,open
hr_job_romania_141109,141109 - Director De Sat De Vacanta,open
hr_job_romania_141110,141110 - Director De Popas Turistic,open
hr_job_romania_141111,141111 - Director Restaurant,open
hr_job_romania_141112,141112 - Director Rotiserie,open
hr_job_romania_141113,141113 - Director Crama,open
hr_job_romania_141114,141114 - Director Braserie,open
hr_job_romania_141115,141115 - Director Berarie,open
hr_job_romania_141116,141116 - Director Gradina De Vara,open
hr_job_romania_141117,141117 - Director Bar,open
hr_job_romania_141118,141118 - Director Cafenea,open
hr_job_romania_141119,141119 - Director Disco-Bar,open
hr_job_romania_141120,141120 - Director Unitati Tip Fast-Food,open
hr_job_romania_141121,"141121 - Director Cofetarie, Patiserie",open
hr_job_romania_141122,141122 - Director De Club (Hotelier),open
hr_job_romania_141123,141123 - Director De Cazare,open
hr_job_romania_141201,141201 - Sef Restaurant,open
hr_job_romania_141202,141202 - Director De Departament Alimentatie,open
hr_job_romania_141203,141203 - Director De Departament Catering,open
hr_job_romania_142001,142001 - Presedinte Cooperativa De Consum,open
hr_job_romania_142002,142002 - Sef Baza Receptie,open
hr_job_romania_142003,142003 - Sef Serviciu Comert Cu Ridicata Si Cu Amanuntul,open
hr_job_romania_142004,142004 - Sef Birou Comert Cu Ridicata Si Cu Amanuntul,open
hr_job_romania_142005,142005 - Vicepresedinte Cooperativa De Consum,open
hr_job_romania_142006,142006 - Sef Statie Peco,open
hr_job_romania_142007,142007 - Sef Departament Marfuri Alimentare/Nealimentare,open
hr_job_romania_142008,142008 - Manager De Zona,open
hr_job_romania_142009,142009 - Inginer Sef Firme De Afaceri Si Alte Servicii Comerciale,open
hr_job_romania_142010,142010 - Sef Agentie Comerciala,open
hr_job_romania_142011,142011 - Conducator Intreprindere Mica - Patron (Girant) In Comert,open
hr_job_romania_143101,143101 - Antrenor Federatie Sportiva,open
hr_job_romania_143102,143102 - Comandant Aeroclub,open
hr_job_romania_143103,143103 - Consilier Teritorial Sef Inspectoratul Pentru Cultura,open
hr_job_romania_143104,143104 - Director Asezamant Cultural,open
hr_job_romania_143105,143105 - Manager Al Organizatiei Culturale,open
hr_job_romania_143106,143106 - Presedinte Federatie Sportiva,open
hr_job_romania_143107,"143107 - Presedinte Complex, Club Sportiv",open
hr_job_romania_143108,143108 - Secretar General Federatie Sport,open
hr_job_romania_143109,143109 - Sef Agentie Concursuri Hipice,open
hr_job_romania_143110,143110 - Sef Productie Film,open
hr_job_romania_143111,143111 - Sef Sectie Productie Film,open
hr_job_romania_143112,143112 - Sef Atelier Productie Film,open
hr_job_romania_143113,143113 - Sef Oficiu Interjudetean Difuzare Film,open
hr_job_romania_143114,143114 - Conducator De Intreprindere Mica - Patron (Girant) In Sport,open
hr_job_romania_143901,143901 - Sef Atelier Decorator,open
hr_job_romania_143902,143902 - Sef Agentie/Oficiu Turism,open
hr_job_romania_143903,143903 - Sef Unitate Elementara De Lucru,open
hr_job_romania_143904,143904 - Sef Atelier Presa,open
hr_job_romania_143905,143905 - Sef Laborator Conservare-Restaurare Opere De Arta,open
hr_job_romania_143906,143906 - Sef Serviciu Control Tehnic Presa,open
hr_job_romania_143907,143907 - Conducator De Intreprindere Mica - Patron (Girant) In Turism,open
hr_job_romania_143908,143908 - Manager In Activitatea De Turism,open
hr_job_romania_143909,143909 - Director De Agentie De Turism Touroperatoare/ Detailista/Filiala/Sucursala,open
hr_job_romania_143910,143910 - Director Centru Informare Turistica,open
hr_job_romania_143911,143911 - Director De Departament Organizare Evenimente,open
hr_job_romania_143912,"143912 - Conducator De Pensiune Turistica (Rurala, Agroturistica, Montana)",open
hr_job_romania_143913,"143913 - Sef Serviciu Statie, Tura Meteo",open
hr_job_romania_143914,143914 - Sef Centru Meteo Aeronautic,open
hr_job_romania_143915,143915 - Sef Birou/Statie/Tura Meteo Aeronautic/De Aerodrom,open
hr_job_romania_143916,143916 - Sef Centru National Pentru Protectia Meteorologica A Navigatiei Aeriene,open
hr_job_romania_143917,143917 - Sef Echipa Interventii Si Supraveghere Echipamente In Serviciile De Trafic Aerian,open
hr_job_romania_211101,211101 - Fizician,open
hr_job_romania_211102,211102 - Cercetator In Fizica,open
hr_job_romania_211103,211103 - Asistent De Cercetare In Fizica,open
hr_job_romania_211104,211104 - Cercetator In Fizica-Chimie,open
hr_job_romania_211105,211105 - Asistent De Cercetare In Fizica-Chimie,open
hr_job_romania_211106,211106 - Cercetator In Fizica Tehnologica,open
hr_job_romania_211107,211107 - Asistent De Cercetare In Fizica Tehnologica,open
hr_job_romania_211108,211108 - Cercetator In Astronomie,open
hr_job_romania_211109,211109 - Asistent De Cercetare In Astronomie,open
hr_job_romania_211110,211110 - Cercetator De Aeronave,open
hr_job_romania_211111,211111 - Inginer De Cercetare De Aeronave,open
hr_job_romania_211112,211112 - Asistent De Cercetare De Aeronave,open
hr_job_romania_211113,211113 - Cercetator In Constructii Aerospatiale,open
hr_job_romania_211114,211114 - Inginer De Cercetare In Constructii Aerospatiale,open
hr_job_romania_211115,211115 - Asistent De Cercetare In Constructii Aerospatiale,open
hr_job_romania_211201,211201 - Meteorolog (Studii Superioare),open
hr_job_romania_211202,211202 - Meteorolog Previzionist,open
hr_job_romania_211203,211203 - Climatolog,open
hr_job_romania_211204,211204 - Meteorolog Aeronautic,open
hr_job_romania_211205,211205 - Consilier/Expert In Meteorologie Si Domenii Conexe,open
hr_job_romania_211206,211206 - Asistent Meteorolog,open
hr_job_romania_211207,211207 - Meteorolog Aeronautic Prognozist,open
hr_job_romania_211208,211208 - Coordonator Interventii Active In Atmosfera,open
hr_job_romania_211209,211209 - Cercetator In Meteorologie,open
hr_job_romania_211210,211210 - Asistent De Cercetare In Meteorologie,open
hr_job_romania_211301,211301 - Chimist,open
hr_job_romania_211302,211302 - Consilier Chimist,open
hr_job_romania_211303,211303 - Expert Chimist,open
hr_job_romania_211304,211304 - Inspector De Specialitate Chimist,open
hr_job_romania_211305,211305 - Referent De Specialitate Chimist,open
hr_job_romania_211306,211306 - Cercetator In Chimie,open
hr_job_romania_211307,211307 - Asistent De Cercetare In Chimie,open
hr_job_romania_211308,211308 - Cercetator In Biochimie Tehnologica,open
hr_job_romania_211309,211309 - Asistent De Cercetare In Biochimie Tehnologica,open
hr_job_romania_211310,211310 - Cercetator In Chimie Fizica,open
hr_job_romania_211311,211311 - Asistent De Cercetare In Chimie Fizica,open
hr_job_romania_211401,211401 - Consilier Geolog,open
hr_job_romania_211402,211402 - Expert Geolog,open
hr_job_romania_211403,211403 - Inspector De Specialitate Geolog,open
hr_job_romania_211404,211404 - Referent De Specialitate Geolog,open
hr_job_romania_211405,211405 - Consilier Geofizician,open
hr_job_romania_211406,211406 - Expert Geofizician,open
hr_job_romania_211407,211407 - Inspector De Specialitate Geofizician,open
hr_job_romania_211408,211408 - Referent De Specialitate Geofizician,open
hr_job_romania_211409,211409 - Consilier Hidrogeolog,open
hr_job_romania_211410,211410 - Expert Hidrogeolog,open
hr_job_romania_211411,211411 - Inspector De Specialitate Hidrogeolog,open
hr_job_romania_211412,211412 - Referent De Specialitate Hidrogeolog,open
hr_job_romania_211413,211413 - Consilier Hidrolog,open
hr_job_romania_211414,211414 - Expert Hidrolog,open
hr_job_romania_211415,211415 - Inspector De Specialitate Hidrolog,open
hr_job_romania_211416,211416 - Referent De Specialitate Hidrolog,open
hr_job_romania_211417,211417 - Consilier Pedolog,open
hr_job_romania_211418,211418 - Expert Pedolog,open
hr_job_romania_211419,211419 - Inspector De Specialitate Pedolog,open
hr_job_romania_211420,211420 - Referent De Specialitate Pedolog,open
hr_job_romania_211421,211421 - Inginer Geolog,open
hr_job_romania_211422,211422 - Geolog,open
hr_job_romania_211423,211423 - Geofizician,open
hr_job_romania_211424,211424 - Hidrolog,open
hr_job_romania_211425,211425 - Pedolog,open
hr_job_romania_211426,211426 - Cercetator In Geologie,open
hr_job_romania_211427,211427 - Asistent De Cercetare In Geologie,open
hr_job_romania_211428,211428 - Cercetator In Geologie Tehnica,open
hr_job_romania_211429,211429 - Asistent De Cercetare In Geologie Tehnica,open
hr_job_romania_211430,211430 - Cercetator In Geofizica,open
hr_job_romania_211431,211431 - Asistent De Cercetare In Geofizica,open
hr_job_romania_211432,211432 - Cercetator In Mineralogia Tehnica Si Experimentala,open
hr_job_romania_211433,211433 - Asistent De Cercetare In Mineralogia Tehnica Si Experimentala,open
hr_job_romania_211434,211434 - Cercetator In Geochimie,open
hr_job_romania_211435,211435 - Asistent De Cercetare In Geochimie,open
hr_job_romania_211436,211436 - Cercetator In Geologie Petroliera,open
hr_job_romania_211437,211437 - Asistent De Cercetare In Geologie Petroliera,open
hr_job_romania_211438,211438 - Cercetator In Geodezie,open
hr_job_romania_211439,211439 - Inginer De Cercetare In Geodezie,open
hr_job_romania_211440,211440 - Asistent De Cercetare In Geodezie,open
hr_job_romania_211441,211441 - Cercetator In Cadastru,open
hr_job_romania_211442,211442 - Inginer De Cercetare In Cadastru,open
hr_job_romania_211443,211443 - Asistent De Cercetare In Cadastru,open
hr_job_romania_212001,212001 - Consilier Matematician,open
hr_job_romania_212002,212002 - Expert Matematician,open
hr_job_romania_212003,212003 - Inspector De Specialitate Matematician,open
hr_job_romania_212004,212004 - Referent De Specialitate Matematician,open
hr_job_romania_212005,212005 - Consilier Actuar,open
hr_job_romania_212006,212006 - Expert Actuar,open
hr_job_romania_212007,212007 - Inspector De Specialitate Actuar,open
hr_job_romania_212008,212008 - Referent De Specialitate Actuar,open
hr_job_romania_212009,212009 - Matematician,open
hr_job_romania_212010,212010 - Actuar (Studii Superioare),open
hr_job_romania_212011,212011 - Consilier Statistician,open
hr_job_romania_212012,212012 - Expert Statistician,open
hr_job_romania_212013,212013 - Inspector De Specialitate Statistician,open
hr_job_romania_212014,212014 - Referent De Specialitate Statistician,open
hr_job_romania_212015,212015 - Cercetator In Matematica,open
hr_job_romania_212016,212016 - Asistent De Cercetare In Matematica,open
hr_job_romania_212017,212017 - Cercetator In Matematica Mecanica,open
hr_job_romania_212018,212018 - Asistent De Cercetare In Matematica-Mecanica,open
hr_job_romania_212019,212019 - Cercetator In Matematica Aplicata,open
hr_job_romania_212020,212020 - Asistent De Cercetare In Matematica Aplicata,open
hr_job_romania_212021,212021 - Cercetator In Matematica-Fizica,open
hr_job_romania_212022,212022 - Asistent De Cercetare In Matematica-Fizica,open
hr_job_romania_212023,212023 - Cercetator In Matematica Informatica,open
hr_job_romania_212024,212024 - Asistent De Cercetare In Matematica-Informatica,open
hr_job_romania_212025,212025 - Cercetator In Statistica,open
hr_job_romania_212026,212026 - Asistent De Cercetare In Statistica,open
hr_job_romania_212027,212027 - Cercetator In Demografie,open
hr_job_romania_212028,212028 - Asistent De Cercetare In Demografie,open
hr_job_romania_213101,213101 - Consilier Biolog,open
hr_job_romania_213102,213102 - Expert Biolog,open
hr_job_romania_213103,213103 - Inspector De Specialitate Biolog,open
hr_job_romania_213104,213104 - Referent De Specialitate Biolog,open
hr_job_romania_213105,213105 - Consilier Botanist,open
hr_job_romania_213106,213106 - Expert Botanist,open
hr_job_romania_213107,213107 - Inspector De Specialitate Botanist,open
hr_job_romania_213108,213108 - Referent De Specialitate Botanist,open
hr_job_romania_213109,213109 - Consilier Zoolog,open
hr_job_romania_213110,213110 - Expert Zoolog,open
hr_job_romania_213111,213111 - Inspector De Specialitate Zoolog,open
hr_job_romania_213112,213112 - Referent De Specialitate Zoolog,open
hr_job_romania_213113,213113 - Consilier Ecolog,open
hr_job_romania_213114,213114 - Biolog,open
hr_job_romania_213115,213115 - Zoolog,open
hr_job_romania_213116,213116 - Botanist,open
hr_job_romania_213117,213117 - Consilier Bacteriolog,open
hr_job_romania_213118,213118 - Expert Bacteriolog,open
hr_job_romania_213119,213119 - Inspector De Specialitate Bacteriolog,open
hr_job_romania_213120,213120 - Referent De Specialitate Bacteriolog,open
hr_job_romania_213121,213121 - Consilier Biochimist,open
hr_job_romania_213122,213122 - Expert Biochimist,open
hr_job_romania_213123,213123 - Inspector De Specialitate Biochimist,open
hr_job_romania_213124,213124 - Referent De Specialitate Biochimist,open
hr_job_romania_213125,213125 - Consilier Farmacolog,open
hr_job_romania_213126,213126 - Expert Farmacolog,open
hr_job_romania_213127,213127 - Inspector De Specialitate Farmacolog,open
hr_job_romania_213128,213128 - Referent De Specialitate Farmacolog,open
hr_job_romania_213129,213129 - Consilier Microbiolog,open
hr_job_romania_213130,213130 - Expert Microbiolog,open
hr_job_romania_213131,213131 - Inspector De Specialitate Microbiolog,open
